"","1G.0H.2","1G.0H.4","1G.0H.5","1G.4H.2","1G.4H.4","1G.4H.5","VG.0H.2","VG.0H.4","VG.0H.5","VG.4H.2","VG.4H.4","VG.4H.5"
"201253_s_at",6.54038699392382,5.27955390500052,5.15668113364058,4.8746215612683,6.24154863342805,5.19795205576576,6.08302676032938,5.00897121982362,5.34740703906907,5.27629382386134,5.82117560225334,5.85049146567078
"202798_at",4.59969063827141,4.98699859453323,5.16739012859714,3.79066447098834,4.81416066391212,4.68419686063668,5.67493391492788,3.86947436858027,4.19756263801597,4.22165701641682,4.59050635838273,5.1243240392773
"203166_at",2.58767241891565,3.16910726562174,2.87734928963709,2.98911049682821,2.58264622618267,3.98589309455172,2.8418987705411,2.42627767819619,3.38025417500082,3.84397445571497,3.64137040583712,3.98706114852013
"34210_at",4.95453264122313,5.02300286219697,5.29526316343046,5.51967764583838,5.65715611130333,5.8156444406397,5.53570190527389,3.86191671488783,6.68893884621288,5.85763052082105,6.89047271618158,5.52080960843145
"202475_at",5.86619374184466,6.52427213211471,4.64138224930737,6.23086382337621,5.76985245669182,7.22917246548118,5.85161424297293,5.57874640666694,7.07869804881543,7.06468190333694,6.46958684841029,5.63313390842357
"204178_s_at",4.92008751714929,4.92360778306733,3.99829139491119,4.30004306052667,4.78674108116782,5.16202772193753,4.2562603864677,4.89743809420747,5.35048166449542,6.26733669933645,5.61859324912107,5.34104255140511
"215171_s_at",4.12591937676131,6.25212845680736,3.49203827539977,4.58440861270949,4.7079392438528,5.27257546548051,5.33321283289725,4.05495661993778,3.87978236689679,5.52305549119029,4.77258343962436,4.23601254789071
"202556_s_at",4.97851423522857,4.32711124047002,5.35587659270008,4.702039646115,5.38713647437757,4.34681627719167,5.4564096609345,5.70759131985302,4.95393509287333,4.34626109379162,4.84228100105205,5.41064087835142
"205154_at",3.34106359551943,2.93771636852769,3.97395843455872,3.28535596478725,3.22132659243738,3.86190453397915,2.97148193241104,3.85085543707081,3.22448913506024,2.86269084604251,3.00841987915629,4.04116201833085
"218807_at",4.71551298980946,4.28662518487845,4.25346923384857,5.13600013651949,4.29088294399544,5.6251446359117,4.52316450469469,4.06570606958018,5.14274795019638,4.91406778937153,4.7619141022954,4.5012312248751
"218308_at",5.06279260303433,3.56270575362446,5.5481739883417,3.6735148348064,5.07791062994149,3.25744647392984,3.75029012501098,3.70879985269905,4.62450088690047,3.39854144078733,4.22809722513363,5.32685332811647
"203093_s_at",4.49159533812552,4.39405739301473,3.78767563376113,3.60721223534987,3.7140052784443,4.8588895869541,4.39774085097573,4.86036314220001,4.24705229194302,4.46747613777214,4.47998443032811,3.41711207703847
"212774_at",6.2829191227272,5.94467436136934,5.28890609342251,5.35177115375308,7.01561528957219,3.58499417493895,6.50671303155431,4.08417713499417,5.40717969263373,4.2903051620871,6.95436446393319,5.83189879945635
"215273_s_at",4.97120186826635,4.60193466693523,3.56310520892616,4.69604497715787,4.96285978975018,5.20081469191449,4.61219012758525,4.98637890105734,6.09875992938343,5.7347846763464,5.53976000140682,5.71445946365338
"203909_at",5.44708318429786,4.80103575764268,4.73846937050147,4.09953066600132,5.77391957832538,5.08308870866247,5.64127564669409,4.128335990016,4.78651523502866,4.93438486355462,6.39667679852194,4.39810305498163
"208922_s_at",7.63328928707217,8.18133883339308,7.34928374302643,6.68105672756827,8.026316160941,5.92394554689712,7.54214553793383,8.12379187969999,7.68413322679207,7.17489008129027,6.69087254232613,8.65720173864994
"213798_s_at",6.14636897193852,7.13442868692086,6.61391279024187,5.17669965645126,8.15119097978494,5.84072860709011,6.54340667047294,6.56167550239058,6.86310265170369,6.68488040623618,6.44208140777263,7.68115857843794
"217833_at",5.03240369048556,5.54175073897808,5.1758140410472,5.44790996254718,4.70120702209743,5.25118183467305,5.39464768100726,4.4067154560865,4.84689758953432,5.66584548630609,5.24533772577786,4.02936890844575
"208100_x_at",5.60773594177435,4.49567290560034,5.09766895019392,5.15723917356338,4.51926790801804,5.96183488928262,4.52840653823613,5.30211598711524,4.76390739806092,4.82955986322593,4.77357626547827,4.27326784467243
"220778_x_at",4.5457028003998,4.47550946044384,4.87368539532311,4.92313240878158,4.91554726745312,3.94126422555398,4.42684907658734,5.8011557722552,4.6146932254963,4.22804702334244,4.20688726429806,4.62712948449308
"208124_s_at",4.02826758067352,3.30161217802786,4.32175374745114,3.51117313652307,3.50117532747773,3.7340034354821,3.73754912520825,3.9736051894766,3.35011802876769,2.93622573731074,3.74564016777675,4.16687449066786
"203528_at",6.09879226209448,6.77338046461654,5.96406152128872,5.35031966499684,6.86661548303836,6.25603423666606,6.50596338728683,4.92244281211423,6.97993847713032,6.58519171290737,7.9376215737859,6.56281598511508
"212501_at",7.01024826468073,8.27136641127262,6.2083977940461,5.91335744970721,6.2840922236806,6.17974803640869,6.21057602575202,7.37291908224735,7.00370573187288,6.97656457026349,6.86972070327638,6.91294773563116
"219098_at",5.6020907560881,5.93575444535588,4.60482484603015,5.08876748700419,4.38746542750109,5.81306521971023,5.31272677030947,5.17303973896385,5.11934506605525,5.57913818597215,4.72525777956077,4.985279766927
"201953_at",7.46826942183795,6.43368261060321,7.42825640355814,6.52614071143236,6.83960161956998,4.99887645527818,6.9351243116126,5.88257517174426,6.75647579640207,5.4093681567544,6.95923178230032,6.90526791605819
"203973_s_at",3.49985193700174,3.17292489410714,3.64183942408929,3.81783144073734,5.29059681367521,3.7155565472582,5.22671946235699,3.41489519499846,4.0334113959732,3.20796374041464,4.62614677663127,4.38108408195435
"208151_x_at",7.25136063388078,7.04228727644139,6.33367786417494,6.83305250427195,5.9625103579275,3.94010704264127,5.32200265574438,5.35217875304966,5.91567854499872,5.55549812070847,4.47604479422896,5.95532027830442
"209407_s_at",3.86190825781004,4.13499704793588,4.10153235974115,4.31894808996561,4.26386147842396,3.42983677932886,4.4286169538563,4.3842746861318,4.07950483440581,3.54110029544422,3.52609819145453,3.89710422340973
"206689_x_at",5.30103996231078,4.71209284149524,6.13149636331231,4.11501630790877,5.0552149500899,3.23259897760532,5.53180572992318,4.26910874536075,4.53331697383998,4.49461849816681,4.17919186347384,5.26350062660105
"200992_at",4.47813230274612,6.00749798066655,3.38979157771822,3.47023540659968,4.44929488277001,4.57951866176164,3.92289829794948,3.66179051842792,4.47290500768183,4.75472400540058,4.2363464947901,4.89196644115379
"203114_at",4.01549713889814,4.45934192577292,4.12894258688809,4.9426057741844,3.65568237970882,6.05764452300247,3.95934081602258,4.12147606640235,4.37052560640065,4.60722538873898,3.71535335495237,2.54044649129025
"205965_at",6.11584311079433,7.12591771200629,6.67005914985676,6.29984880131462,7.23270925503394,7.66645499212263,6.87492798978325,7.40712472925911,6.38807322440769,9.09488135458601,5.48102307682894,6.84494249437644
"204203_at",2.61835775545655,4.75712428498133,2.54457136683009,2.03187440771012,2.80394981232632,2.82191680394983,3.14316459111237,3.23795689899461,2.41659808928574,2.03266698321657,2.08484422779826,3.09889004142714
"202299_s_at",4.98108648619782,5.86853037919744,4.44300104042896,5.51902163779392,4.88603041672005,4.54818051249125,5.34452452792622,3.91181469693053,4.83269930227718,5.17706783168444,5.01987063584389,4.38660446791011
"201923_at",3.24013244927363,3.77970559805604,2.50700460151314,2.77831116323977,2.76133381209425,3.17597650033496,2.25269803719612,2.44605474903438,2.8952325422181,3.82015079994641,2.59014574845283,2.57445905626955
"200761_s_at",6.17400782815596,5.11722817503565,3.29359896315709,4.62178914720357,5.72373675734131,4.62178914720357,4.5915101523677,4.62627891555018,4.93235614679606,5.47205211579301,6.44604415658671,5.56941408262898
"209448_at",4.81711129852834,4.74650940152521,3.15534500487124,3.29163992046377,3.90600400881598,4.56327352336861,3.79921749904668,3.68462092176732,3.54355079648743,3.86205534534855,3.90192157473078,4.36880080396556
"203436_at",5.0581183755628,4.98994433288354,5.96182531994978,5.59726984828267,5.67048110712418,4.17278462069529,5.79576078925719,5.45070004656784,5.53093107976675,5.0874168332601,5.34801579748951,6.11079526168187
"205562_at",5.07941034081054,5.36275782605784,5.58266172019081,4.60190567560019,5.52175357104523,4.74018498467859,4.98047343159615,4.65664174757042,5.51683303358134,5.1018911117765,5.00203834344346,5.65945011167551
